Year,WZ2008_Code,Economic_Activity,Employee_Size_Class,Enterprises,Local units,Persons employed,Turnover,Turnover per enterprise,Turnover per person employed,Input of goods,Gross capital formation,Disposal of tangible fixed assets,Gross yield ratio,Expenditure
2016,WZ08-4752-01,"Retail sale of furniture,furnishings,hh.equip.etc.",20 or more persons employed,2402.0,8647.0,241450.0,43912.0,18280.0,182.0,26014.0,657.0,18.0,40.8,41855.0
2016,WZ08-4773-01,"Dispensing chemist,retail sale of medic. goods etc",1 to 2 persons employed,3209.0,3248.0,4497.0,369.0,115.0,82.0,226.0,4.0,1.0,38.7,284.0
2016,WZ08-4773-01,"Dispensing chemist,retail sale of medic. goods etc",3 to 5 persons employed,3818.0,4279.0,15267.0,2111.0,553.0,138.0,1454.0,27.0,2.0,31.1,1888.0
2016,WZ08-4773-01,"Dispensing chemist,retail sale of medic. goods etc",6 to 19 persons employed,13874.0,16545.0,145567.0,27425.0,1977.0,188.0,20473.0,259.0,9.0,25.3,25227.0
2016,WZ08-4773-01,"Dispensing chemist,retail sale of medic. goods etc",20 or more persons employed,4165.0,18358.0,242101.0,39516.0,9488.0,163.0,27880.0,591.0,9.0,29.4,37678.0
2016,WZ08-45-03,"Sale, maintenance and repair of motor vehicles",1 to 2 persons employed,256622.0,260370.0,351686.0,108378.0,422.0,308.0,89099.0,825.0,157.0,17.8,98585.0
2016,WZ08-45-03,"Sale, maintenance and repair of motor vehicles",3 to 5 persons employed,143548.0,154369.0,529397.0,87233.0,608.0,165.0,62292.0,1046.0,178.0,28.6,77739.0
2016,WZ08-45-03,"Sale, maintenance and repair of motor vehicles",6 to 19 persons employed,142282.0,171041.0,1349956.0,292091.0,2053.0,216.0,216399.0,3850.0,483.0,25.9,272537.0
2016,WZ08-45-03,"Sale, maintenance and repair of motor vehicles",20 or more persons employed,46252.0,194091.0,4064691.0,1471428.0,31813.0,362.0,1136001.0,19711.0,1364.0,22.8,1417419.0
2017,WZ08-45,"Wholesale, retail trade, repair of motor vehicles",1 to 2 persons employed,55219.0,55762.0,75100.0,15510.0,281.0,207.0,12193.0,489.0,47.0,21.4,14001.0
2017,WZ08-45,"Wholesale, retail trade, repair of motor vehicles",3 to 5 persons employed,26165.0,27213.0,99029.0,13683.0,523.0,138.0,9330.0,286.0,49.0,31.8,12253.0
2017,WZ08-45,"Wholesale, retail trade, repair of motor vehicles",6 to 19 persons employed,24003.0,26035.0,232843.0,42671.0,1778.0,183.0,30070.0,1174.0,105.0,29.5,39893.0
2017,WZ08-45,"Wholesale, retail trade, repair of motor vehicles",20 or more persons employed,7348.0,16476.0,484523.0,201960.0,27487.0,417.0,160932.0,3596.0,432.0,20.3,195905.0
2017,WZ08-451,Sale of motor vehicles,1 to 2 persons employed,22205.0,22427.0,28217.0,10190.0,459.0,361.0,8701.0,140.0,23.0,14.6,9512.0
2017,WZ08-451,Sale of motor vehicles,3 to 5 persons employed,5950.0,6215.0,22065.0,6638.0,1116.0,301.0,5520.0,132.0,29.0,16.8,6231.0
2017,WZ08-451,Sale of motor vehicles,6 to 19 persons employed,7791.0,8407.0,81004.0,25407.0,3261.0,314.0,20205.0,655.0,74.0,20.5,24241.0
2017,WZ08-451,Sale of motor vehicles,20 or more persons employed,4160.0,8324.0,299891.0,153433.0,36881.0,512.0,126598.0,2863.0,318.0,17.5,149117.0
2017,WZ08-4511,Sale of cars and light motor vehicles,1 to 2 persons employed,20995.0,21166.0,26561.0,9221.0,439.0,347.0,7890.0,130.0,20.0,14.4,8638.0
2017,WZ08-4511,Sale of cars and light motor vehicles,3 to 5 persons employed,5492.0,5754.0,20386.0,6183.0,1126.0,303.0,5177.0,81.0,19.0,16.3,5832.0
2017,WZ08-4511,Sale of cars and light motor vehicles,6 to 19 persons employed,7289.0,7858.0,76483.0,24018.0,3295.0,314.0,19143.0,565.0,71.0,20.3,22985.0
2017,WZ08-4511,Sale of cars and light motor vehicles,20 or more persons employed,3944.0,7711.0,280013.0,141844.0,35967.0,507.0,117397.0,2547.0,273.0,17.2,138185.0
2017,WZ08-4519,Sale of other motor vehicles,1 to 2 persons employed,1210.0,1261.0,1656.0,969.0,801.0,585.0,811.0,10.0,3.0,16.2,874.0
2017,WZ08-4519,Sale of other motor vehicles,3 to 5 persons employed,458.0,461.0,1679.0,456.0,996.0,271.0,343.0,51.0,10.0,24.8,399.0
2017,WZ08-4519,Sale of other motor vehicles,6 to 19 persons employed,502.0,549.0,4522.0,1390.0,2767.0,307.0,1062.0,90.0,3.0,23.6,1257.0
2017,WZ08-4519,Sale of other motor vehicles,20 or more persons employed,217.0,613.0,19878.0,11589.0,53521.0,583.0,9201.0,316.0,45.0,20.6,10932.0
2017,WZ08-452,Maintenance and repair of motor vehicles,1 to 2 persons employed,19934.0,20141.0,29279.0,2239.0,112.0,76.0,1116.0,86.0,18.0,50.2,1680.0
2017,WZ08-452,Maintenance and repair of motor vehicles,3 to 5 persons employed,14615.0,15036.0,55983.0,3842.0,263.0,69.0,1624.0,116.0,13.0,57.7,3123.0
2017,WZ08-452,Maintenance and repair of motor vehicles,6 to 19 persons employed,13372.0,14188.0,124455.0,11051.0,826.0,89.0,5337.0,432.0,27.0,51.7,9701.0
2017,WZ08-452,Maintenance and repair of motor vehicles,20 or more persons employed,2355.0,4614.0,91330.0,10845.0,4605.0,119.0,5600.0,377.0,42.0,48.4,10030.0
2017,WZ08-453,Sale of motor vehicle parts and accessories,1 to 2 persons employed,10020.0,10134.0,13319.0,2716.0,271.0,204.0,2168.0,47.0,6.0,20.2,2493.0
2017,WZ08-453,Sale of motor vehicle parts and accessories,3 to 5 persons employed,4243.0,4503.0,16064.0,2625.0,619.0,163.0,1809.0,24.0,5.0,31.1,2387.0
2017,WZ08-453,Sale of motor vehicle parts and accessories,6 to 19 persons employed,2003.0,2500.0,19795.0,4696.0,2345.0,237.0,3425.0,55.0,2.0,27.1,4507.0
2017,WZ08-453,Sale of motor vehicle parts and accessories,20 or more persons employed,734.0,3427.0,89403.0,36157.0,49273.0,404.0,27550.0,328.0,71.0,23.8,35286.0
2017,WZ08-4531,"Wholesale trade of motor vehicle parts, accessor.",1 to 2 persons employed,1366.0,1367.0,1858.0,1391.0,1018.0,748.0,1254.0,13.0,1.0,9.8,1343.0
2017,WZ08-4531,"Wholesale trade of motor vehicle parts, accessor.",3 to 5 persons employed,797.0,894.0,3089.0,896.0,1124.0,290.0,663.0,7.0,0.0,26.0,843.0
2017,WZ08-4531,"Wholesale trade of motor vehicle parts, accessor.",6 to 19 persons employed,552.0,710.0,6241.0,2440.0,4417.0,391.0,1954.0,26.0,1.0,19.9,2360.0
2017,WZ08-4531,"Wholesale trade of motor vehicle parts, accessor.",20 or more persons employed,482.0,1535.0,61925.0,31562.0,65548.0,510.0,24637.0,282.0,64.0,21.9,30669.0
2017,WZ08-4532,"Retail trade of motor vehicle parts, accessories",1 to 2 persons employed,8654.0,8766.0,11461.0,1326.0,153.0,116.0,915.0,34.0,5.0,31.0,1150.0
2017,WZ08-4532,"Retail trade of motor vehicle parts, accessories",3 to 5 persons employed,3446.0,3609.0,12975.0,1729.0,502.0,133.0,1146.0,17.0,5.0,33.7,1544.0
2017,WZ08-4532,"Retail trade of motor vehicle parts, accessories",6 to 19 persons employed,1451.0,1790.0,13553.0,2257.0,1556.0,167.0,1472.0,29.0,1.0,34.8,2147.0
2017,WZ08-4532,"Retail trade of motor vehicle parts, accessories",20 or more persons employed,252.0,1892.0,27478.0,4595.0,18212.0,167.0,2913.0,46.0,7.0,36.6,4617.0
2017,WZ08-454,"Sale, maintenance,repair of motorcycles, rel.parts",1 to 2 persons employed,3059.0,3059.0,4285.0,365.0,119.0,85.0,207.0,217.0,1.0,43.2,315.0
2017,WZ08-454,"Sale, maintenance,repair of motorcycles, rel.parts",3 to 5 persons employed,1357.0,1458.0,4917.0,578.0,426.0,117.0,376.0,15.0,2.0,34.8,512.0
2017,WZ08-454,"Sale, maintenance,repair of motorcycles, rel.parts",6 to 19 persons employed,837.0,941.0,7590.0,1516.0,1810.0,200.0,1103.0,33.0,3.0,27.2,1445.0
2017,WZ08-454,"Sale, maintenance,repair of motorcycles, rel.parts",20 or more persons employed,99.0,111.0,3900.0,1527.0,15493.0,391.0,1184.0,28.0,1.0,22.4,1472.0
2017,WZ08-45-02,"Sale and repair of motor vehicles, sale of fuel",1 to 2 persons employed,55674.0,56227.0,75672.0,15824.0,284.0,209.0,12465.0,498.0,51.0,21.2,14301.0
2017,WZ08-45-02,"Sale and repair of motor vehicles, sale of fuel",3 to 5 persons employed,27005.0,28080.0,102223.0,14473.0,536.0,142.0,9991.0,294.0,50.0,31.0,12994.0
2017,WZ08-45-02,"Sale and repair of motor vehicles, sale of fuel",6 to 19 persons employed,27468.0,29997.0,267566.0,48291.0,1758.0,180.0,34540.0,1217.0,108.0,28.5,45187.0
2017,WZ08-45-02,"Sale and repair of motor vehicles, sale of fuel",20 or more persons employed,8091.0,18414.0,509619.0,208711.0,25796.0,410.0,166457.0,3690.0,435.0,20.2,202269.0
2017,WZ08-451-01,"Sale of motor vehicles, parts and accessories",1 to 2 persons employed,35285.0,35620.0,45821.0,13271.0,376.0,290.0,11077.0,404.0,30.0,16.5,12320.0
2017,WZ08-451-01,"Sale of motor vehicles, parts and accessories",3 to 5 persons employed,11550.0,12177.0,43046.0,9841.0,852.0,229.0,7706.0,171.0,36.0,21.7,9131.0
2017,WZ08-451-01,"Sale of motor vehicles, parts and accessories",6 to 19 persons employed,10631.0,11847.0,108388.0,31620.0,2974.0,292.0,24733.0,742.0,78.0,21.8,30193.0
2017,WZ08-451-01,"Sale of motor vehicles, parts and accessories",20 or more persons employed,4993.0,11862.0,393193.0,191116.0,38280.0,486.0,155332.0,3219.0,391.0,18.7,185875.0
2017,WZ08-4511-01,"Sale of cars,light motor vehicles, parts,accessor.",1 to 2 persons employed,29649.0,29932.0,38022.0,10547.0,356.0,277.0,8805.0,164.0,25.0,16.5,9788.0
2017,WZ08-4511-01,"Sale of cars,light motor vehicles, parts,accessor.",3 to 5 persons employed,8938.0,9363.0,33360.0,7912.0,885.0,237.0,6324.0,98.0,24.0,20.1,7376.0
2017,WZ08-4511-01,"Sale of cars,light motor vehicles, parts,accessor.",6 to 19 persons employed,8739.0,9648.0,90036.0,26275.0,3006.0,292.0,20614.0,594.0,72.0,21.5,25132.0
2017,WZ08-4511-01,"Sale of cars,light motor vehicles, parts,accessor.",20 or more persons employed,4196.0,9602.0,307491.0,146438.0,34899.0,476.0,120310.0,2593.0,280.0,17.8,142802.0
2017,WZ08-46,"Wholesale trade, except motor vehicles,motorcycles",1 to 2 persons employed,62227.0,63150.0,80794.0,84813.0,1363.0,1050.0,75461.0,315.0,101.0,11.0,80921.0
2017,WZ08-46,"Wholesale trade, except motor vehicles,motorcycles",3 to 5 persons employed,31541.0,33782.0,113993.0,47087.0,1493.0,413.0,36964.0,424.0,54.0,21.5,44191.0
2017,WZ08-46,"Wholesale trade, except motor vehicles,motorcycles",6 to 19 persons employed,35205.0,40448.0,337006.0,159509.0,4531.0,473.0,125340.0,1676.0,169.0,21.4,151678.0
2017,WZ08-46,"Wholesale trade, except motor vehicles,motorcycles",20 or more persons employed,17426.0,43292.0,1392263.0,960062.0,55092.0,690.0,771418.0,11373.0,679.0,19.6,927550.0
2017,WZ08-461,Wholesale on a fee or contract basis,1 to 2 persons employed,26130.0,26415.0,31510.0,2633.0,101.0,84.0,229.0,118.0,25.0,91.3,1069.0
2017,WZ08-461,Wholesale on a fee or contract basis,3 to 5 persons employed,5337.0,5790.0,18099.0,1321.0,248.0,73.0,129.0,55.0,9.0,90.2,842.0
2017,WZ08-461,Wholesale on a fee or contract basis,6 to 19 persons employed,1713.0,2169.0,14671.0,1485.0,867.0,101.0,208.0,45.0,12.0,86.0,1144.0
2017,WZ08-461,Wholesale on a fee or contract basis,20 or more persons employed,407.0,857.0,26329.0,4066.0,9989.0,154.0,768.0,102.0,2.0,81.1,3521.0
2017,WZ08-462,"Wholesale of agric. raw materials, live animals",1 to 2 persons employed,2162.0,2163.0,2879.0,3131.0,1448.0,1088.0,2823.0,10.0,2.0,9.8,3007.0
2017,WZ08-462,"Wholesale of agric. raw materials, live animals",3 to 5 persons employed,1699.0,1845.0,6257.0,3943.0,2320.0,630.0,3564.0,42.0,2.0,9.6,3811.0
2017,WZ08-462,"Wholesale of agric. raw materials, live animals",6 to 19 persons employed,1510.0,1938.0,15107.0,11046.0,7313.0,731.0,9741.0,101.0,17.0,11.8,10691.0
2017,WZ08-462,"Wholesale of agric. raw materials, live animals",20 or more persons employed,666.0,2587.0,40370.0,36517.0,54869.0,905.0,33255.0,317.0,20.0,8.9,36306.0
2017,WZ08-4621,"Wholesale of grain, unmanuf. tobacco, seeds etc.",1 to 2 persons employed,595.0,595.0,772.0,733.0,1232.0,949.0,641.0,2.0,0.0,12.5,695.0
2017,WZ08-4621,"Wholesale of grain, unmanuf. tobacco, seeds etc.",3 to 5 persons employed,464.0,497.0,1649.0,958.0,2063.0,581.0,832.0,12.0,1.0,13.2,896.0
2017,WZ08-4621,"Wholesale of grain, unmanuf. tobacco, seeds etc.",6 to 19 persons employed,655.0,934.0,6544.0,4095.0,6248.0,626.0,3551.0,44.0,14.0,13.3,3917.0
2017,WZ08-4621,"Wholesale of grain, unmanuf. tobacco, seeds etc.",20 or more persons employed,332.0,1770.0,25427.0,25559.0,77101.0,1005.0,23545.0,256.0,13.0,7.9,25580.0
2017,WZ08-4622,Wholesale of flowers and plants,1 to 2 persons employed,353.0,355.0,483.0,377.0,1066.0,779.0,323.0,1.0,0.0,14.2,353.0
2017,WZ08-4622,Wholesale of flowers and plants,3 to 5 persons employed,419.0,481.0,1700.0,365.0,871.0,215.0,293.0,2.0,0.0,19.8,346.0
2017,WZ08-4622,Wholesale of flowers and plants,6 to 19 persons employed,350.0,456.0,3869.0,1237.0,3539.0,320.0,893.0,9.0,2.0,27.8,1179.0
2017,WZ08-4622,Wholesale of flowers and plants,20 or more persons employed,191.0,502.0,8883.0,2994.0,15692.0,337.0,2229.0,31.0,3.0,25.6,2843.0
2017,WZ08-4623,Wholesale of live animals,1 to 2 persons employed,1145.0,1145.0,1525.0,2012.0,1757.0,1319.0,1852.0,7.0,2.0,7.9,1950.0
2017,WZ08-4623,Wholesale of live animals,3 to 5 persons employed,686.0,738.0,2393.0,2565.0,3736.0,1072.0,2406.0,27.0,0.0,6.2,2517.0
2017,WZ08-4623,Wholesale of live animals,6 to 19 persons employed,476.0,518.0,4476.0,5561.0,11674.0,1243.0,5178.0,43.0,2.0,6.9,5450.0
2017,WZ08-4623,Wholesale of live animals,20 or more persons employed,117.0,280.0,5109.0,7577.0,64815.0,1483.0,7195.0,26.0,3.0,5.0,7523.0
2017,WZ08-4624,"Wholesale of hides, skins and leather",1 to 2 persons employed,69.0,69.0,98.0,10.0,138.0,97.0,7.0,0.0,0.0,30.1,9.0
2017,WZ08-4624,"Wholesale of hides, skins and leather",3 to 5 persons employed,129.0,129.0,515.0,55.0,425.0,107.0,33.0,1.0,0.0,39.7,51.0
2017,WZ08-4624,"Wholesale of hides, skins and leather",6 to 19 persons employed,29.0,30.0,218.0,153.0,5255.0,702.0,118.0,4.0,0.0,22.5,146.0
2017,WZ08-4624,"Wholesale of hides, skins and leather",20 or more persons employed,26.0,35.0,950.0,386.0,14684.0,406.0,287.0,3.0,0.0,25.8,359.0
2017,WZ08-463,"Wholesale of food, beverages and tobacco",1 to 2 persons employed,4981.0,5147.0,7183.0,14836.0,2979.0,2065.0,13637.0,26.0,25.0,8.1,14393.0
2017,WZ08-463,"Wholesale of food, beverages and tobacco",3 to 5 persons employed,3097.0,3285.0,11451.0,7487.0,2417.0,654.0,6262.0,36.0,4.0,16.4,7137.0
2017,WZ08-463,"Wholesale of food, beverages and tobacco",6 to 19 persons employed,4903.0,5524.0,48369.0,23848.0,4864.0,493.0,19854.0,258.0,14.0,16.8,22767.0
2017,WZ08-463,"Wholesale of food, beverages and tobacco",20 or more persons employed,2605.0,4967.0,222745.0,176905.0,67916.0,794.0,148496.0,2242.0,67.0,16.1,171989.0
2017,WZ08-4631,Wholesale of fruit and vegetables,1 to 2 persons employed,934.0,984.0,1436.0,2221.0,2379.0,1547.0,1951.0,1.0,4.0,12.2,2080.0
2017,WZ08-4631,Wholesale of fruit and vegetables,3 to 5 persons employed,536.0,537.0,1787.0,1390.0,2592.0,778.0,1239.0,11.0,1.0,10.9,1358.0
2017,WZ08-4631,Wholesale of fruit and vegetables,6 to 19 persons employed,915.0,1015.0,8264.0,3773.0,4124.0,457.0,3142.0,36.0,2.0,16.7,3558.0
2017,WZ08-4631,Wholesale of fruit and vegetables,20 or more persons employed,471.0,707.0,30587.0,26113.0,55491.0,854.0,22672.0,215.0,14.0,13.2,25547.0
2017,WZ08-4632,Wholesale of meat and meat products,1 to 2 persons employed,474.0,526.0,650.0,2570.0,5423.0,3954.0,2436.0,2.0,1.0,5.2,2516.0
2017,WZ08-4632,Wholesale of meat and meat products,3 to 5 persons employed,339.0,339.0,1273.0,913.0,2692.0,718.0,828.0,7.0,1.0,9.3,907.0
2017,WZ08-4632,Wholesale of meat and meat products,6 to 19 persons employed,482.0,510.0,4822.0,3982.0,8255.0,826.0,3554.0,17.0,1.0,10.7,3898.0
2017,WZ08-4632,Wholesale of meat and meat products,20 or more persons employed,360.0,696.0,21301.0,10968.0,30489.0,515.0,9265.0,96.0,4.0,15.5,10722.0
2017,WZ08-4633,"Wholesale of dairy products,eggs,edible oils,fats",1 to 2 persons employed,293.0,293.0,391.0,4472.0,15286.0,11423.0,4320.0,2.0,17.0,3.4,4385.0
2017,WZ08-4633,"Wholesale of dairy products,eggs,edible oils,fats",3 to 5 persons employed,172.0,176.0,642.0,1194.0,6938.0,1859.0,1097.0,2.0,0.0,8.1,1185.0
2017,WZ08-4633,"Wholesale of dairy products,eggs,edible oils,fats",6 to 19 persons employed,564.0,568.0,5762.0,2605.0,4621.0,452.0,2247.0,25.0,1.0,13.7,2504.0
2017,WZ08-4633,"Wholesale of dairy products,eggs,edible oils,fats",20 or more persons employed,165.0,222.0,10540.0,9496.0,57486.0,901.0,8075.0,72.0,3.0,15.0,9368.0
2017,WZ08-4634,Wholesale of beverages,1 to 2 persons employed,1176.0,1199.0,1705.0,2033.0,1728.0,1192.0,1709.0,5.0,0.0,15.9,1935.0
2017,WZ08-4634,Wholesale of beverages,3 to 5 persons employed,905.0,1012.0,3320.0,2236.0,2470.0,673.0,1575.0,10.0,1.0,29.5,1953.0
2017,WZ08-4634,Wholesale of beverages,6 to 19 persons employed,1084.0,1209.0,9895.0,2535.0,2339.0,256.0,1925.0,64.0,4.0,24.1,2412.0
2017,WZ08-4634,Wholesale of beverages,20 or more persons employed,442.0,1124.0,32483.0,15525.0,35089.0,478.0,11309.0,181.0,13.0,27.2,14637.0
2017,WZ08-4635,Wholesale of tobacco products,1 to 2 persons employed,39.0,43.0,58.0,183.0,4728.0,3160.0,175.0,0.0,0.0,4.5,181.0
2017,WZ08-4635,Wholesale of tobacco products,3 to 5 persons employed,21.0,21.0,93.0,58.0,2791.0,621.0,54.0,0.0,0.0,5.6,58.0
2017,WZ08-4635,Wholesale of tobacco products,6 to 19 persons employed,187.0,210.0,2280.0,2418.0,12931.0,1060.0,2101.0,38.0,0.0,13.1,2226.0
2017,WZ08-4635,Wholesale of tobacco products,20 or more persons employed,55.0,107.0,7341.0,20811.0,379976.0,2835.0,18248.0,53.0,1.0,12.3,19732.0
2017,WZ08-4636,"Wholesale of sugar, chocolate, sugar confectionery",1 to 2 persons employed,317.0,321.0,500.0,544.0,1719.0,1089.0,513.0,2.0,0.0,5.7,539.0
2017,WZ08-4636,"Wholesale of sugar, chocolate, sugar confectionery",3 to 5 persons employed,53.0,53.0,170.0,81.0,1523.0,478.0,68.0,0.0,0.0,15.8,74.0
2017,WZ08-4636,"Wholesale of sugar, chocolate, sugar confectionery",6 to 19 persons employed,159.0,211.0,1817.0,1150.0,7231.0,633.0,865.0,8.0,0.0,24.8,1067.0
2017,WZ08-4636,"Wholesale of sugar, chocolate, sugar confectionery",20 or more persons employed,120.0,154.0,6379.0,6042.0,50456.0,947.0,4582.0,49.0,3.0,24.2,5935.0
2017,WZ08-4637,"Wholesale of coffee, tea, cocoa and spices",1 to 2 persons employed,379.0,379.0,548.0,457.0,1206.0,833.0,401.0,2.0,0.0,12.3,450.0
2017,WZ08-4637,"Wholesale of coffee, tea, cocoa and spices",3 to 5 persons employed,188.0,188.0,717.0,280.0,1492.0,391.0,243.0,2.0,0.0,13.2,270.0
2017,WZ08-4637,"Wholesale of coffee, tea, cocoa and spices",6 to 19 persons employed,268.0,307.0,2468.0,773.0,2887.0,313.0,626.0,7.0,1.0,19.1,736.0
2017,WZ08-4637,"Wholesale of coffee, tea, cocoa and spices",20 or more persons employed,195.0,305.0,12183.0,5797.0,29705.0,476.0,4324.0,52.0,7.0,25.4,5243.0
2017,WZ08-4638,"Wholesale of other food, incl.fish,crustaceans etc",1 to 2 persons employed,1243.0,1276.0,1745.0,2211.0,1779.0,1267.0,2024.0,8.0,2.0,8.5,2176.0
2017,WZ08-4638,"Wholesale of other food, incl.fish,crustaceans etc",3 to 5 persons employed,717.0,791.0,2819.0,1079.0,1505.0,383.0,926.0,5.0,1.0,14.2,1081.0
2017,WZ08-4638,"Wholesale of other food, incl.fish,crustaceans etc",6 to 19 persons employed,954.0,1192.0,9781.0,4958.0,5200.0,507.0,4000.0,37.0,3.0,19.3,4794.0
2017,WZ08-4638,"Wholesale of other food, incl.fish,crustaceans etc",20 or more persons employed,528.0,995.0,45566.0,30757.0,58273.0,675.0,25744.0,281.0,7.0,16.3,30371.0
2017,WZ08-4639,"Non-specialised wholesale of food, bever., tobacco",1 to 2 persons employed,128.0,128.0,149.0,146.0,1141.0,975.0,108.0,4.0,0.0,25.6,131.0
2017,WZ08-4639,"Non-specialised wholesale of food, bever., tobacco",3 to 5 persons employed,165.0,167.0,630.0,255.0,1547.0,405.0,230.0,0.0,0.0,9.9,251.0
2017,WZ08-4639,"Non-specialised wholesale of food, bever., tobacco",6 to 19 persons employed,291.0,302.0,3280.0,1654.0,5683.0,504.0,1393.0,26.0,1.0,15.8,1570.0
2017,WZ08-4639,"Non-specialised wholesale of food, bever., tobacco",20 or more persons employed,269.0,658.0,56365.0,51395.0,190859.0,912.0,44277.0,1242.0,13.0,13.8,50434.0
2017,WZ08-464,Wholesale of household goods,1 to 2 persons employed,10526.0,10866.0,14170.0,13438.0,1277.0,948.0,11395.0,41.0,9.0,15.2,12696.0
2017,WZ08-464,Wholesale of household goods,3 to 5 persons employed,6719.0,7058.0,24697.0,9333.0,1389.0,378.0,6979.0,76.0,11.0,25.2,8636.0
2017,WZ08-464,Wholesale of household goods,6 to 19 persons employed,8821.0,10193.0,85407.0,35985.0,4080.0,421.0,25655.0,394.0,31.0,28.7,34031.0
2017,WZ08-464,Wholesale of household goods,20 or more persons employed,3971.0,8787.0,340464.0,211867.0,53355.0,622.0,157486.0,2882.0,119.0,25.7,204033.0
2017,WZ08-4641,Wholesale of textiles,1 to 2 persons employed,363.0,363.0,485.0,201.0,552.0,414.0,174.0,0.0,0.0,13.3,194.0
2017,WZ08-4641,Wholesale of textiles,3 to 5 persons employed,244.0,261.0,934.0,315.0,1294.0,338.0,259.0,3.0,0.0,17.8,303.0
2017,WZ08-4641,Wholesale of textiles,6 to 19 persons employed,312.0,413.0,2772.0,1000.0,3204.0,361.0,835.0,2.0,0.0,16.5,1007.0
2017,WZ08-4641,Wholesale of textiles,20 or more persons employed,186.0,226.0,9711.0,3283.0,17640.0,338.0,2331.0,32.0,1.0,29.0,3140.0
2017,WZ08-4642,Wholesale of clothing and footwear,1 to 2 persons employed,1329.0,1329.0,1926.0,3189.0,2399.0,1655.0,2782.0,6.0,0.0,12.8,2943.0
2017,WZ08-4642,Wholesale of clothing and footwear,3 to 5 persons employed,1178.0,1221.0,4301.0,1625.0,1379.0,378.0,1162.0,9.0,3.0,28.5,1525.0
